# Real Antarctic bedrock transect for Part 9 (subglacial cavity benchmark).
# Source: BEDMAP1 standardised airborne-radar data points, British Antarctic Survey / SCAR Bedmap.
#   Fretwell et al.; NERC EDS UK Polar Data Centre. DOI:10.5285/f64815ec-4077-4432-9f55-0ce230f46029
#   License: CC-BY-4.0 (https://creativecommons.org/licenses/by/4.0/)
#   File: BEDMAP1_1966-2000_AIR_BM1.csv, contiguous flight segment rows 1074814:1078843.
# Single coherent flight line: 4029 points, 220.4 km along-track, 1757 m bed relief.
# Columns: along-track distance (m), bedrock_altitude (m, WGS84), longitude, latitude.
along_track_m,bedrock_altitude_m,longitude_deg,latitude_deg
66922.3,-674.0,-76.1633,-77.6318
67093.8,-670.0,-76.1584,-77.6329
67093.8,-670.0,-76.1584,-77.6329
67180.6,-665.0,-76.1559,-77.6335
67265.0,-664.0,-76.1535,-77.634
67265.0,-664.0,-76.1535,-77.634
67348.2,-664.0,-76.1512,-77.6346
67427.8,-658.0,-76.1489,-77.6351
67427.8,-658.0,-76.1489,-77.6351
67505.1,-653.0,-76.1468,-77.6356
67603.3,-650.0,-76.144,-77.6363
67685.4,-646.0,-76.1417,-77.6369
67685.4,-646.0,-76.1417,-77.6369
67768.1,-646.0,-76.1394,-77.6374
67847.2,-643.0,-76.1371,-77.6379
67847.2,-643.0,-76.1371,-77.6379
67928.5,-633.0,-76.1348,-77.6385
68008.8,-637.0,-76.1325,-77.639
68008.8,-637.0,-76.1325,-77.639
68092.5,-637.0,-76.13,-77.6395
68092.5,-637.0,-76.13,-77.6395
68174.1,-644.0,-76.1276,-77.6401
68174.1,-644.0,-76.1276,-77.6401
68258.9,-642.0,-76.1252,-77.6406
68258.9,-642.0,-76.1252,-77.6406
68337.4,-628.0,-76.1229,-77.6411
68422.8,-598.0,-76.1204,-77.6417
68422.8,-598.0,-76.1204,-77.6417
68504.6,-584.0,-76.1181,-77.6422
68754.3,-538.0,-76.1112,-77.6439
68754.3,-538.0,-76.1112,-77.6439
68835.9,-526.0,-76.109,-77.6445
68918.4,-516.0,-76.1068,-77.645
69017.3,-506.0,-76.1041,-77.6457
69017.3,-506.0,-76.1041,-77.6457
69104.0,-500.0,-76.1018,-77.6463
69188.1,-497.0,-76.0995,-77.6469
69188.1,-497.0,-76.0995,-77.6469
69273.6,-496.0,-76.0972,-77.6475
69359.3,-492.0,-76.0949,-77.6481
69359.3,-492.0,-76.0949,-77.6481
69447.3,-492.0,-76.0925,-77.6487
69447.3,-492.0,-76.0925,-77.6487
69532.8,-487.0,-76.0902,-77.6493
69532.8,-487.0,-76.0902,-77.6493
69621.5,-486.0,-76.0878,-77.6499
69621.5,-486.0,-76.0878,-77.6499
69703.5,-485.0,-76.0856,-77.6505
69788.5,-480.0,-76.0833,-77.651
69788.5,-480.0,-76.0833,-77.651
69872.1,-480.0,-76.0811,-77.6516
69956.5,-478.0,-76.0789,-77.6522
70039.5,-479.0,-76.0767,-77.6528
70039.5,-479.0,-76.0767,-77.6528
70122.4,-471.0,-76.0745,-77.6534
70204.1,-473.0,-76.0723,-77.654
70204.1,-473.0,-76.0723,-77.654
70289.7,-470.0,-76.07,-77.6546
70367.6,-472.0,-76.068,-77.6551
70367.6,-472.0,-76.068,-77.6551
70449.6,-471.0,-76.0658,-77.6557
70530.5,-474.0,-76.0636,-77.6562
70530.5,-474.0,-76.0636,-77.6562
70625.8,-480.0,-76.061,-77.6569
70625.8,-480.0,-76.061,-77.6569
70709.1,-473.0,-76.0588,-77.6575
70709.1,-473.0,-76.0588,-77.6575
70795.2,-473.0,-76.0565,-77.6581
70795.2,-473.0,-76.0565,-77.6581
70877.6,-471.0,-76.0543,-77.6586
70957.8,-470.0,-76.0522,-77.6592
70957.8,-470.0,-76.0522,-77.6592
71040.0,-469.0,-76.05,-77.6598
71126.2,-469.0,-76.0477,-77.6604
71126.2,-469.0,-76.0477,-77.6604
71209.2,-470.0,-76.0455,-77.6609
71295.3,-470.0,-76.0432,-77.6615
71378.5,-469.0,-76.041,-77.6621
71378.5,-469.0,-76.041,-77.6621
71463.7,-461.0,-76.0387,-77.6627
71561.7,-446.0,-76.0361,-77.6634
71561.7,-446.0,-76.0361,-77.6634
71644.0,-441.0,-76.0339,-77.664
71725.6,-433.0,-76.0316,-77.6645
71725.6,-433.0,-76.0316,-77.6645
71811.1,-426.0,-76.0293,-77.6651
71811.1,-426.0,-76.0293,-77.6651
71889.9,-419.0,-76.0272,-77.6656
71889.9,-419.0,-76.0272,-77.6656
71975.7,-419.0,-76.0249,-77.6662
71975.7,-419.0,-76.0249,-77.6662
72060.3,-415.0,-76.0226,-77.6668
72146.5,-415.0,-76.0203,-77.6674
72146.5,-415.0,-76.0203,-77.6674
72229.3,-415.0,-76.0181,-77.668
72315.8,-411.0,-76.0158,-77.6686
72398.2,-407.0,-76.0136,-77.6692
72398.2,-407.0,-76.0136,-77.6692
72500.2,-406.0,-76.011,-77.6699
72581.5,-401.0,-76.0088,-77.6705
72581.5,-401.0,-76.0088,-77.6705
72666.2,-399.0,-76.0066,-77.6711
72754.6,-401.0,-76.0043,-77.6717
72754.6,-401.0,-76.0043,-77.6717
72842.4,-400.0,-76.0019,-77.6723
72930.1,-399.0,-75.9996,-77.6729
72930.1,-399.0,-75.9996,-77.6729
73014.9,-394.0,-75.9973,-77.6735
73014.9,-394.0,-75.9973,-77.6735
73105.3,-393.0,-75.9949,-77.6741
73105.3,-393.0,-75.9949,-77.6741
73192.7,-392.0,-75.9926,-77.6747
73192.7,-392.0,-75.9926,-77.6747
73283.5,-391.0,-75.9902,-77.6754
73373.1,-391.0,-75.9878,-77.676
73373.1,-391.0,-75.9878,-77.676
73463.2,-390.0,-75.9855,-77.6766
73554.2,-394.0,-75.9832,-77.6773
73554.2,-394.0,-75.9832,-77.6773
73644.0,-393.0,-75.9809,-77.6779
73734.1,-393.0,-75.9786,-77.6786
73824.6,-395.0,-75.9762,-77.6792
73824.6,-395.0,-75.9762,-77.6792
73915.4,-394.0,-75.9738,-77.6799
74022.2,-392.0,-75.971,-77.6806
74022.2,-392.0,-75.971,-77.6806
74139.6,-389.0,-75.9679,-77.6814
74223.4,-388.0,-75.9657,-77.682
74223.4,-388.0,-75.9657,-77.682
74309.3,-390.0,-75.9634,-77.6826
74309.3,-390.0,-75.9634,-77.6826
74397.8,-388.0,-75.9611,-77.6832
74397.8,-388.0,-75.9611,-77.6832
74487.1,-383.0,-75.9587,-77.6839
74487.1,-383.0,-75.9587,-77.6839
74575.1,-389.0,-75.9564,-77.6845
74661.0,-385.0,-75.9542,-77.6851
74661.0,-385.0,-75.9542,-77.6851
74764.7,-386.0,-75.9516,-77.6858
74854.5,-387.0,-75.9492,-77.6865
74941.4,-390.0,-75.947,-77.6871
74941.4,-390.0,-75.947,-77.6871
75028.5,-394.0,-75.9448,-77.6877
75119.2,-389.0,-75.9424,-77.6884
75119.2,-389.0,-75.9424,-77.6884
75210.2,-401.0,-75.94,-77.689
75316.7,-392.0,-75.9372,-77.6897
75316.7,-392.0,-75.9372,-77.6897
75400.6,-390.0,-75.9349,-77.6903
75486.0,-387.0,-75.9326,-77.6909
75486.0,-387.0,-75.9326,-77.6909
75570.1,-388.0,-75.9303,-77.6915
75570.1,-388.0,-75.9303,-77.6915
75656.9,-389.0,-75.928,-77.6921
75656.9,-389.0,-75.928,-77.6921
75744.3,-394.0,-75.9256,-77.6927
75744.3,-394.0,-75.9256,-77.6927
75830.1,-392.0,-75.9233,-77.6933
75917.7,-395.0,-75.921,-77.6939
75917.7,-395.0,-75.921,-77.6939
76002.4,-397.0,-75.9187,-77.6945
76093.8,-400.0,-75.9163,-77.6951
76093.8,-400.0,-75.9163,-77.6951
76183.3,-399.0,-75.9139,-77.6958
76272.8,-403.0,-75.9116,-77.6964
76361.5,-406.0,-75.9092,-77.697
76361.5,-406.0,-75.9092,-77.697
76451.3,-405.0,-75.9068,-77.6976
76541.4,-404.0,-75.9045,-77.6983
76541.4,-404.0,-75.9045,-77.6983
76627.7,-403.0,-75.9022,-77.6989
76717.3,-403.0,-75.8997,-77.6995
76717.3,-403.0,-75.8997,-77.6995
76806.3,-405.0,-75.8973,-77.7001
76806.3,-405.0,-75.8973,-77.7001
76896.1,-403.0,-75.8949,-77.7007
76896.1,-403.0,-75.8949,-77.7007
76984.9,-405.0,-75.8924,-77.7013
76984.9,-405.0,-75.8924,-77.7013
77070.8,-404.0,-75.8901,-77.7019
77169.1,-410.0,-75.8875,-77.7026
77169.1,-410.0,-75.8875,-77.7026
77254.9,-409.0,-75.8851,-77.7032
77341.0,-412.0,-75.8828,-77.7038
77341.0,-412.0,-75.8828,-77.7038
77427.3,-415.0,-75.8804,-77.7044
77501.8,-418.0,-75.8784,-77.7049
77501.8,-418.0,-75.8784,-77.7049
77582.4,-418.0,-75.8761,-77.7054
77666.0,-417.0,-75.8738,-77.706
77746.8,-420.0,-75.8716,-77.7065
77746.8,-420.0,-75.8716,-77.7065
77839.7,-421.0,-75.869,-77.7072
77839.7,-421.0,-75.869,-77.7072
77935.1,-420.0,-75.8664,-77.7078
77935.1,-420.0,-75.8664,-77.7078
78016.5,-424.0,-75.8641,-77.7084
78016.5,-424.0,-75.8641,-77.7084
78096.1,-424.0,-75.8618,-77.7089
78096.1,-424.0,-75.8618,-77.7089
78178.9,-423.0,-75.8595,-77.7094
78178.9,-423.0,-75.8595,-77.7094
78258.7,-424.0,-75.8572,-77.71
78355.1,-422.0,-75.8544,-77.7106
78355.1,-422.0,-75.8544,-77.7106
78434.2,-421.0,-75.8522,-77.7112
78516.8,-424.0,-75.8499,-77.7117
78516.8,-424.0,-75.8499,-77.7117
78594.8,-422.0,-75.8478,-77.7122
78676.3,-421.0,-75.8455,-77.7128
78769.8,-420.0,-75.843,-77.7134
78769.8,-420.0,-75.843,-77.7134
78851.4,-420.0,-75.8409,-77.714
78930.2,-423.0,-75.8388,-77.7146
78930.2,-423.0,-75.8388,-77.7146
79011.7,-426.0,-75.8366,-77.7151
79091.5,-422.0,-75.8345,-77.7157
79091.5,-422.0,-75.8345,-77.7157
79174.4,-421.0,-75.8323,-77.7163
79174.4,-421.0,-75.8323,-77.7163
79253.5,-420.0,-75.8302,-77.7168
79253.5,-420.0,-75.8302,-77.7168
79336.5,-426.0,-75.828,-77.7174
79336.5,-426.0,-75.828,-77.7174
79412.9,-422.0,-75.8259,-77.7179
79495.2,-425.0,-75.8237,-77.7185
79495.2,-425.0,-75.8237,-77.7185
79575.6,-420.0,-75.8215,-77.7191
79658.9,-419.0,-75.8193,-77.7196
79658.9,-419.0,-75.8193,-77.7196
79739.4,-418.0,-75.8171,-77.7202
79823.3,-422.0,-75.8149,-77.7208
79907.1,-425.0,-75.8126,-77.7214
79907.1,-425.0,-75.8126,-77.7214
79989.8,-422.0,-75.8104,-77.722
80068.7,-426.0,-75.8083,-77.7225
80068.7,-426.0,-75.8083,-77.7225
80153.5,-426.0,-75.806,-77.7231
80236.9,-425.0,-75.8039,-77.7237
80236.9,-425.0,-75.8039,-77.7237
80322.4,-426.0,-75.8016,-77.7243
80322.4,-426.0,-75.8016,-77.7243
80420.8,-428.0,-75.799,-77.725
80420.8,-428.0,-75.799,-77.725
80506.7,-427.0,-75.7968,-77.7256
80506.7,-427.0,-75.7968,-77.7256
80586.4,-431.0,-75.7948,-77.7262
80671.9,-430.0,-75.7926,-77.7268
80671.9,-430.0,-75.7926,-77.7268
80754.3,-435.0,-75.7905,-77.7274
80838.7,-433.0,-75.7883,-77.728
80919.9,-431.0,-75.7862,-77.7285
80919.9,-431.0,-75.7862,-77.7285
81001.0,-440.0,-75.7841,-77.7291
81082.0,-436.0,-75.782,-77.7297
81082.0,-436.0,-75.782,-77.7297
81162.8,-436.0,-75.78,-77.7303
81239.8,-438.0,-75.778,-77.7308
81239.8,-438.0,-75.778,-77.7308
81323.5,-437.0,-75.7759,-77.7314
81403.3,-439.0,-75.7738,-77.732
81403.3,-439.0,-75.7738,-77.732
81486.8,-439.0,-75.7717,-77.7326
81486.8,-439.0,-75.7717,-77.7326
81563.7,-438.0,-75.7697,-77.7332
81563.7,-438.0,-75.7697,-77.7332
81641.6,-438.0,-75.7677,-77.7337
81641.6,-438.0,-75.7677,-77.7337
81723.3,-438.0,-75.7657,-77.7343
81804.2,-438.0,-75.7636,-77.7349
81804.2,-438.0,-75.7636,-77.7349
81883.4,-435.0,-75.7616,-77.7354
81981.2,-435.0,-75.7591,-77.7362
81981.2,-435.0,-75.7591,-77.7362
82064.9,-432.0,-75.7569,-77.7368
82163.6,-433.0,-75.7544,-77.7374
82247.2,-433.0,-75.7522,-77.738
82247.2,-433.0,-75.7522,-77.738
82330.0,-432.0,-75.75,-77.7386
82416.6,-427.0,-75.7477,-77.7392
82416.6,-427.0,-75.7477,-77.7392
82503.2,-426.0,-75.7454,-77.7398
82585.9,-424.0,-75.7432,-77.7404
82585.9,-424.0,-75.7432,-77.7404
82667.4,-422.0,-75.741,-77.741
82667.4,-422.0,-75.741,-77.741
82754.6,-420.0,-75.7386,-77.7416
82754.6,-420.0,-75.7386,-77.7416
82842.5,-419.0,-75.7362,-77.7422
82842.5,-419.0,-75.7362,-77.7422
82926.5,-417.0,-75.7339,-77.7428
83014.2,-416.0,-75.7314,-77.7434
83014.2,-416.0,-75.7314,-77.7434
83100.6,-414.0,-75.7291,-77.7439
83193.6,-407.0,-75.7265,-77.7446
83193.6,-407.0,-75.7265,-77.7446
83283.5,-410.0,-75.7241,-77.7452
83374.5,-407.0,-75.7216,-77.7458
83464.6,-404.0,-75.7192,-77.7464
83464.6,-404.0,-75.7192,-77.7464
83553.0,-403.0,-75.7168,-77.7471
83641.5,-402.0,-75.7144,-77.7477
83641.5,-402.0,-75.7144,-77.7477
83752.9,-409.0,-75.7113,-77.7484
83861.3,-406.0,-75.7084,-77.7492
83861.3,-406.0,-75.7084,-77.7492
83952.4,-408.0,-75.7059,-77.7498
83952.4,-408.0,-75.7059,-77.7498
84044.1,-416.0,-75.7034,-77.7504
84044.1,-416.0,-75.7034,-77.7504
84136.7,-416.0,-75.7009,-77.7511
84136.7,-416.0,-75.7009,-77.7511
84226.2,-415.0,-75.6984,-77.7517
84317.9,-416.0,-75.6959,-77.7523
84317.9,-416.0,-75.6959,-77.7523
84406.7,-418.0,-75.6935,-77.7529
84498.4,-417.0,-75.691,-77.7536
84587.4,-415.0,-75.6886,-77.7542
84587.4,-415.0,-75.6886,-77.7542
84682.5,-416.0,-75.6859,-77.7548
84770.2,-408.0,-75.6835,-77.7554
84770.2,-408.0,-75.6835,-77.7554
84860.2,-406.0,-75.681,-77.756
84942.5,-407.0,-75.6786,-77.7566
84942.5,-407.0,-75.6786,-77.7566
85050.9,-407.0,-75.6756,-77.7573
85142.5,-409.0,-75.673,-77.7579
85142.5,-409.0,-75.673,-77.7579
85235.9,-406.0,-75.6704,-77.7586
85235.9,-406.0,-75.6704,-77.7586
85328.7,-410.0,-75.6679,-77.7592
85328.7,-410.0,-75.6679,-77.7592
85422.6,-414.0,-75.6654,-77.7599
85422.6,-414.0,-75.6654,-77.7599
85516.1,-416.0,-75.6629,-77.7605
85609.0,-416.0,-75.6603,-77.7612
85609.0,-416.0,-75.6603,-77.7612
85699.8,-406.0,-75.6579,-77.7618
85794.9,-401.0,-75.6553,-77.7624
85888.1,-397.0,-75.6528,-77.7631
85888.1,-397.0,-75.6528,-77.7631
85979.5,-397.0,-75.6503,-77.7637
86073.8,-400.0,-75.6477,-77.7644
86073.8,-400.0,-75.6477,-77.7644
86168.1,-400.0,-75.6451,-77.765
86262.3,-399.0,-75.6426,-77.7657
86262.3,-399.0,-75.6426,-77.7657
86356.6,-402.0,-75.64,-77.7663
86447.6,-401.0,-75.6375,-77.7669
86447.6,-401.0,-75.6375,-77.7669
86538.5,-403.0,-75.6351,-77.7676
86538.5,-403.0,-75.6351,-77.7676
86644.8,-400.0,-75.6322,-77.7683
86644.8,-400.0,-75.6322,-77.7683
86738.5,-399.0,-75.6297,-77.769
86738.5,-399.0,-75.6297,-77.769
86827.8,-398.0,-75.6273,-77.7696
86921.1,-399.0,-75.6248,-77.7702
86921.1,-399.0,-75.6248,-77.7702
87013.3,-401.0,-75.6223,-77.7709
87103.6,-404.0,-75.6199,-77.7715
87193.2,-399.0,-75.6174,-77.7721
87193.2,-399.0,-75.6174,-77.7721
87279.2,-398.0,-75.6151,-77.7727
87366.3,-391.0,-75.6127,-77.7733
87366.3,-391.0,-75.6127,-77.7733
87453.0,-387.0,-75.6103,-77.7739
87539.6,-383.0,-75.6079,-77.7745
87539.6,-383.0,-75.6079,-77.7745
87626.7,-383.0,-75.6054,-77.7751
87710.7,-379.0,-75.6031,-77.7756
87710.7,-379.0,-75.6031,-77.7756
87794.8,-379.0,-75.6008,-77.7762
87794.8,-379.0,-75.6008,-77.7762
87880.1,-384.0,-75.5984,-77.7768
87880.1,-384.0,-75.5984,-77.7768
87968.7,-383.0,-75.5959,-77.7774
87968.7,-383.0,-75.5959,-77.7774
88055.3,-383.0,-75.5935,-77.778
88229.9,-381.0,-75.5886,-77.7792
88229.9,-381.0,-75.5886,-77.7792
88320.7,-379.0,-75.586,-77.7798
88405.2,-383.0,-75.5837,-77.7804
88405.2,-383.0,-75.5837,-77.7804
88492.5,-385.0,-75.5812,-77.7809
88593.3,-386.0,-75.5784,-77.7816
88682.4,-385.0,-75.5759,-77.7822
88682.4,-385.0,-75.5759,-77.7822
88768.2,-387.0,-75.5735,-77.7828
88857.7,-382.0,-75.5711,-77.7834
88857.7,-382.0,-75.5711,-77.7834
88939.0,-378.0,-75.5688,-77.784
89043.4,-380.0,-75.5659,-77.7847
89043.4,-380.0,-75.5659,-77.7847
89128.6,-380.0,-75.5635,-77.7853
89128.6,-380.0,-75.5635,-77.7853
89217.9,-380.0,-75.561,-77.7859
89217.9,-380.0,-75.561,-77.7859
89319.7,-381.0,-75.5582,-77.7866
89319.7,-381.0,-75.5582,-77.7866
89399.7,-378.0,-75.556,-77.7871
89485.7,-378.0,-75.5535,-77.7877
89485.7,-378.0,-75.5535,-77.7877
89575.3,-378.0,-75.551,-77.7883
89661.5,-378.0,-75.5486,-77.7889
89751.8,-372.0,-75.546,-77.7895
89751.8,-372.0,-75.546,-77.7895
89835.1,-369.0,-75.5437,-77.79
89925.2,-369.0,-75.5412,-77.7906
89925.2,-369.0,-75.5412,-77.7906
90012.0,-366.0,-75.5387,-77.7912
90098.7,-366.0,-75.5363,-77.7918
90185.8,-362.0,-75.5339,-77.7924
90185.8,-362.0,-75.5339,-77.7924
90276.1,-358.0,-75.5315,-77.793
90276.1,-358.0,-75.5315,-77.793
90362.7,-358.0,-75.5291,-77.7936
90362.7,-358.0,-75.5291,-77.7936
90452.5,-357.0,-75.5267,-77.7943
90452.5,-357.0,-75.5267,-77.7943
90536.1,-357.0,-75.5244,-77.7948
90536.1,-357.0,-75.5244,-77.7948
90625.8,-354.0,-75.522,-77.7955
90709.5,-355.0,-75.5197,-77.796
90709.5,-355.0,-75.5197,-77.796
90830.0,-352.0,-75.5165,-77.7969
90917.0,-350.0,-75.5141,-77.7975
91004.5,-351.0,-75.5118,-77.7981
91004.5,-351.0,-75.5118,-77.7981
91092.7,-355.0,-75.5094,-77.7987
91180.9,-350.0,-75.5071,-77.7993
91180.9,-350.0,-75.5071,-77.7993
91265.3,-347.0,-75.5048,-77.7999
91370.2,-347.0,-75.5021,-77.8007
91370.2,-347.0,-75.5021,-77.8007
91459.2,-348.0,-75.4997,-77.8013
91550.8,-348.0,-75.4973,-77.8019
91550.8,-348.0,-75.4973,-77.8019
91639.1,-347.0,-75.4949,-77.8026
91639.1,-347.0,-75.4949,-77.8026
91727.6,-346.0,-75.4926,-77.8032
91727.6,-346.0,-75.4926,-77.8032
91815.3,-346.0,-75.4902,-77.8038
91815.3,-346.0,-75.4902,-77.8038
91909.2,-345.0,-75.4876,-77.8044
91995.4,-350.0,-75.4853,-77.805
91995.4,-350.0,-75.4853,-77.805
92085.9,-345.0,-75.4828,-77.8056
92172.4,-346.0,-75.4804,-77.8062
92172.4,-346.0,-75.4804,-77.8062
92259.4,-349.0,-75.4779,-77.8068
92363.1,-352.0,-75.475,-77.8075
92448.8,-349.0,-75.4726,-77.8081
92448.8,-349.0,-75.4726,-77.8081
92536.0,-348.0,-75.4702,-77.8087
92626.5,-345.0,-75.4676,-77.8093
92626.5,-345.0,-75.4676,-77.8093
92714.6,-347.0,-75.4652,-77.8099
92806.1,-344.0,-75.4626,-77.8105
92806.1,-344.0,-75.4626,-77.8105
92892.4,-346.0,-75.4602,-77.8111
92892.4,-346.0,-75.4602,-77.8111
93007.0,-348.0,-75.457,-77.8119
93007.0,-348.0,-75.457,-77.8119
93096.7,-347.0,-75.4545,-77.8125
93096.7,-347.0,-75.4545,-77.8125
93190.9,-348.0,-75.4519,-77.8131
93289.2,-346.0,-75.4492,-77.8138
93289.2,-346.0,-75.4492,-77.8138
93404.2,-350.0,-75.446,-77.8146
93502.1,-351.0,-75.4432,-77.8153
93601.0,-354.0,-75.4404,-77.8159
93601.0,-354.0,-75.4404,-77.8159
93701.4,-354.0,-75.4376,-77.8166
93803.0,-358.0,-75.4347,-77.8173
93803.0,-358.0,-75.4347,-77.8173
93897.4,-365.0,-75.432,-77.8179
93999.3,-369.0,-75.429,-77.8186
93999.3,-369.0,-75.429,-77.8186
94100.5,-370.0,-75.4261,-77.8193
94202.0,-373.0,-75.4232,-77.8199
94202.0,-373.0,-75.4232,-77.8199
94303.9,-380.0,-75.4202,-77.8206
94303.9,-380.0,-75.4202,-77.8206
94427.4,-379.0,-75.4166,-77.8214
94427.4,-379.0,-75.4166,-77.8214
94526.0,-382.0,-75.4138,-77.8221
94526.0,-382.0,-75.4138,-77.8221
94628.4,-382.0,-75.4108,-77.8227
94730.3,-384.0,-75.4078,-77.8234
94834.0,-381.0,-75.4047,-77.8241
94834.0,-381.0,-75.4047,-77.8241
94950.6,-375.0,-75.4013,-77.8248
95052.7,-375.0,-75.3983,-77.8255
95052.7,-375.0,-75.3983,-77.8255
95155.7,-368.0,-75.3952,-77.8262
95257.3,-364.0,-75.3922,-77.8268
95257.3,-364.0,-75.3922,-77.8268
95359.6,-364.0,-75.3892,-77.8275
95461.8,-364.0,-75.3861,-77.8281
95559.9,-358.0,-75.3832,-77.8288
95559.9,-358.0,-75.3832,-77.8288
95661.7,-358.0,-75.3803,-77.8294
95661.7,-358.0,-75.3803,-77.8294
95763.7,-354.0,-75.3774,-77.8301
95763.7,-354.0,-75.3774,-77.8301
95865.4,-356.0,-75.3745,-77.8308
95865.4,-356.0,-75.3745,-77.8308
95966.6,-360.0,-75.3716,-77.8315
95966.6,-360.0,-75.3716,-77.8315
96068.4,-361.0,-75.3687,-77.8322
96169.6,-364.0,-75.3659,-77.8329
96169.6,-364.0,-75.3659,-77.8329
96269.5,-363.0,-75.3631,-77.8335
96369.9,-365.0,-75.3604,-77.8342
96369.9,-365.0,-75.3604,-77.8342
96469.9,-366.0,-75.3576,-77.8349
96570.0,-364.0,-75.3549,-77.8356
96669.8,-367.0,-75.3522,-77.8363
96669.8,-367.0,-75.3522,-77.8363
96770.3,-368.0,-75.3495,-77.837
96870.9,-376.0,-75.3467,-77.8377
96870.9,-376.0,-75.3467,-77.8377
96971.5,-378.0,-75.344,-77.8384
97072.8,-376.0,-75.3413,-77.8391
97072.8,-376.0,-75.3413,-77.8391
97173.9,-381.0,-75.3386,-77.8398
97173.9,-381.0,-75.3386,-77.8398
97275.8,-382.0,-75.3359,-77.8405
97275.8,-382.0,-75.3359,-77.8405
97683.9,-245.0,-75.3252,-77.8434
97683.9,-245.0,-75.3252,-77.8434
97786.3,-241.0,-75.3224,-77.8442
98092.0,-230.0,-75.3142,-77.8463
98092.0,-230.0,-75.3142,-77.8463
98285.7,-231.0,-75.309,-77.8476
98401.2,-211.0,-75.3058,-77.8484
98591.6,-187.0,-75.3006,-77.8498
98591.6,-187.0,-75.3006,-77.8498
98686.6,-174.0,-75.2981,-77.8504
98794.9,-167.0,-75.2951,-77.8512
98794.9,-167.0,-75.2951,-77.8512
98889.1,-166.0,-75.2925,-77.8518
98973.6,-155.0,-75.2902,-77.8524
98973.6,-155.0,-75.2902,-77.8524
99068.8,-152.0,-75.2877,-77.8531
99068.8,-152.0,-75.2877,-77.8531
99159.6,-151.0,-75.2853,-77.8537
99159.6,-151.0,-75.2853,-77.8537
99251.2,-148.0,-75.2829,-77.8544
99251.2,-148.0,-75.2829,-77.8544
99346.8,-139.0,-75.2804,-77.855
99346.8,-139.0,-75.2804,-77.855
99443.2,-136.0,-75.2779,-77.8557
99534.5,-133.0,-75.2755,-77.8564
99534.5,-133.0,-75.2755,-77.8564
99644.3,-133.0,-75.2727,-77.8572
99735.9,-136.0,-75.2704,-77.8578
99735.9,-136.0,-75.2704,-77.8578
99824.6,-143.0,-75.2681,-77.8585
99916.8,-160.0,-75.2658,-77.8591
99916.8,-160.0,-75.2658,-77.8591
100012.0,-166.0,-75.2634,-77.8598
100049.2,-166.0,-75.2624,-77.8601
100198.8,-164.0,-75.2586,-77.8612
100289.9,-163.0,-75.2562,-77.8618
100289.9,-163.0,-75.2562,-77.8618
100378.2,-156.0,-75.2539,-77.8625
100486.6,-154.0,-75.2511,-77.8632
100486.6,-154.0,-75.2511,-77.8632
100581.5,-154.0,-75.2486,-77.8639
100581.5,-154.0,-75.2486,-77.8639
100669.5,-156.0,-75.2462,-77.8645
100669.5,-156.0,-75.2462,-77.8645
100767.4,-161.0,-75.2436,-77.8652
100767.4,-161.0,-75.2436,-77.8652
100804.9,-163.0,-75.2426,-77.8655
100862.7,-168.0,-75.241,-77.8659
100958.5,-187.0,-75.2384,-77.8665
101064.8,-220.0,-75.2354,-77.8672
101064.8,-220.0,-75.2354,-77.8672
101157.5,-250.0,-75.2328,-77.8679
101247.2,-280.0,-75.2303,-77.8685
101247.2,-280.0,-75.2303,-77.8685
101344.5,-314.0,-75.2276,-77.8692
101433.8,-349.0,-75.225,-77.8698
101433.8,-349.0,-75.225,-77.8698
101531.4,-378.0,-75.2223,-77.8704
101624.6,-364.0,-75.2196,-77.871
101811.7,-382.0,-75.2144,-77.8723
101811.7,-382.0,-75.2144,-77.8723
101906.2,-379.0,-75.2118,-77.873
101906.2,-379.0,-75.2118,-77.873
102095.9,-385.0,-75.2065,-77.8742
102095.9,-385.0,-75.2065,-77.8742
102491.8,-335.0,-75.1954,-77.8769
102491.8,-335.0,-75.1954,-77.8769
102583.9,-332.0,-75.1928,-77.8776
102677.0,-328.0,-75.1901,-77.8782
102677.0,-328.0,-75.1901,-77.8782
102783.9,-302.0,-75.1871,-77.8789
102879.7,-289.0,-75.1843,-77.8796
102879.7,-289.0,-75.1843,-77.8796
102972.3,-286.0,-75.1817,-77.8802
103086.7,-288.0,-75.1784,-77.8809
103086.7,-288.0,-75.1784,-77.8809
103176.5,-292.0,-75.1759,-77.8815
103273.8,-308.0,-75.1731,-77.8822
103368.7,-315.0,-75.1704,-77.8828
103368.7,-315.0,-75.1704,-77.8828
103465.9,-335.0,-75.1676,-77.8835
103560.0,-352.0,-75.1649,-77.8841
103560.0,-352.0,-75.1649,-77.8841
103648.0,-382.0,-75.1624,-77.8847
103648.0,-382.0,-75.1624,-77.8847
103745.7,-409.0,-75.1596,-77.8854
103745.7,-409.0,-75.1596,-77.8854
103843.8,-453.0,-75.1567,-77.886
103843.8,-453.0,-75.1567,-77.886
103955.0,-482.0,-75.1535,-77.8867
103955.0,-482.0,-75.1535,-77.8867
104052.7,-485.0,-75.1506,-77.8874
104146.4,-488.0,-75.1478,-77.888
104146.4,-488.0,-75.1478,-77.888
104243.5,-478.0,-75.145,-77.8886
104337.0,-478.0,-75.1422,-77.8892
